Row_ID,Order_ID,Order_Date,Ship_Date,Category,City,Country,Customer_ID,Customer_Name,Delivery_Pace,Delivery_Time,Month_Name,Postal_Code,Product_ID,Product_Name,Region,Sales,Segment,Ship_Mode,State,Sub_Category,Year
9437,CA-2016-160787,25-09-2016,25-09-2016,Office Supplies,Philadelphia,United States,BM-11785,Bryan Mills,Fast,0,September,19143,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",East,2.946,Consumer,Same Day,Pennsylvania,Binders,2016
9438,CA-2018-107853,26-05-2018,31-05-2018,Office Supplies,Oceanside,United States,CD-11920,Carlos Daly,Slow,5,May,92054,OFF-PA-10000520,Xerox 201,West,12.96,Consumer,Standard Class,California,Paper,2018
9439,CA-2018-126144,31-07-2018,05-08-2018,Technology,Philadelphia,United States,GM-14680,Greg Matthias,Slow,5,July,19134,TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,East,285.576,Consumer,Standard Class,Pennsylvania,Phones,2018
9440,US-2015-154655,12-10-2015,17-10-2015,Office Supplies,Chicago,United States,BP-11050,Barry Pond,Slow,5,October,60623,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Central,22.24,Corporate,Standard Class,Illinois,Supplies,2015
9441,CA-2015-100391,25-05-2015,29-05-2015,Office Supplies,New York City,United States,BW-11065,Barry Weirich,Slow,4,May,10035,OFF-PA-10001471,Strathmore Photo Frame Cards,East,14.62,Consumer,Standard Class,New York,Paper,2015
9442,CA-2015-165477,29-12-2015,31-12-2015,Office Supplies,Kent,United States,RE-19405,Ricardo Emerson,Fast,2,December,44240,OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,East,48.36,Consumer,Second Class,Ohio,Appliances,2015
9443,CA-2018-165904,07-04-2018,11-04-2018,Office Supplies,Jacksonville,United States,HR-14770,Hallie Redmond,Slow,4,April,32216,OFF-AR-10003156,50 Colored Long Pencils,South,16.256,Home Office,Standard Class,Florida,Art,2018
9444,CA-2018-165904,07-04-2018,11-04-2018,Technology,Jacksonville,United States,HR-14770,Hallie Redmond,Slow,4,April,32216,TEC-PH-10000576,AT&T 1080 Corded phone,South,219.184,Home Office,Standard Class,Florida,Phones,2018
9445,CA-2016-104052,01-03-2016,02-03-2016,Technology,Coppell,United States,TP-21565,Tracy Poddar,Fast,1,March,75019,TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,Central,95.84,Corporate,First Class,Texas,Phones,2016
9446,CA-2016-168277,29-05-2016,03-06-2016,Office Supplies,Indianapolis,United States,KB-16315,Karl Braun,Slow,5,May,46203,OFF-LA-10004484,Avery 476,Central,12.39,Consumer,Standard Class,Indiana,Labels,2016
9447,CA-2017-158617,22-09-2017,28-09-2017,Office Supplies,Lawrence,United States,AC-10660,Anna Chung,Slow,6,September,46226,OFF-PA-10002245,Xerox 1895,Central,35.88,Consumer,Standard Class,Indiana,Paper,2017
9448,CA-2018-136882,27-05-2018,03-06-2018,Furniture,Tulsa,United States,DN-13690,Duane Noonan,Slow,7,May,74133,FUR-FU-10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Central,477.3,Consumer,Standard Class,Oklahoma,Furnishings,2018
9449,US-2017-148957,17-09-2017,23-09-2017,Office Supplies,Redmond,United States,CC-12430,Chuck Clark,Slow,6,September,98052,OFF-LA-10002195,Avery 481,West,12.32,Home Office,Standard Class,Washington,Labels,2017
9450,CA-2015-140032,08-09-2015,13-09-2015,Office Supplies,San Francisco,United States,TS-21340,Toby Swindell,Slow,5,September,94109,OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",West,8.608,Consumer,Standard Class,California,Binders,2015
9451,CA-2018-145506,03-06-2018,07-06-2018,Office Supplies,Spokane,United States,MO-17800,Meg O'Connel,Slow,4,June,99207,OFF-ST-10004963,Eldon Gobal File Keepers,West,136.26,Home Office,Standard Class,Washington,Storage,2018
9452,CA-2016-129546,28-09-2016,05-10-2016,Office Supplies,Los Angeles,United States,RP-19855,Roy Phan,Slow,7,September,90032,OFF-AP-10002495,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",West,186.15,Corporate,Standard Class,California,Appliances,2016
9453,CA-2016-129546,28-09-2016,05-10-2016,Office Supplies,Los Angeles,United States,RP-19855,Roy Phan,Slow,7,September,90032,OFF-BI-10004001,GBC Recycled VeloBinder Covers,West,81.792,Corporate,Standard Class,California,Binders,2016
9454,CA-2016-129546,28-09-2016,05-10-2016,Office Supplies,Los Angeles,United States,RP-19855,Roy Phan,Slow,7,September,90032,OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,West,47.19,Corporate,Standard Class,California,Supplies,2016
9455,CA-2016-129546,28-09-2016,05-10-2016,Technology,Los Angeles,United States,RP-19855,Roy Phan,Slow,7,September,90032,TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,West,36.784,Corporate,Standard Class,California,Phones,2016
9456,CA-2017-140977,16-06-2017,19-06-2017,Technology,Chattanooga,United States,JL-15175,James Lanier,Fast,3,June,37421,TEC-MA-10003493,Penpower WorldCard Pro Card Scanner,South,91.475,Home Office,Second Class,Tennessee,Machines,2017
9457,CA-2018-151855,27-05-2018,03-06-2018,Technology,Greensboro,United States,BW-11110,Bart Watters,Slow,7,May,27405,TEC-AC-10002380,Sony 8GB Class 10 Micro SDHC R40 Memory Card,South,27.192,Corporate,Standard Class,North Carolina,Accessories,2018
9458,CA-2018-151855,27-05-2018,03-06-2018,Office Supplies,Greensboro,United States,BW-11110,Bart Watters,Slow,7,May,27405,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",South,12.06,Corporate,Standard Class,North Carolina,Binders,2018
9459,CA-2015-138240,09-10-2015,14-10-2015,Office Supplies,San Francisco,United States,SJ-20500,Shirley Jackson,Slow,5,October,94122,OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,West,144.6,Consumer,Standard Class,California,Art,2015
9460,CA-2015-138240,09-10-2015,14-10-2015,Technology,San Francisco,United States,SJ-20500,Shirley Jackson,Slow,5,October,94122,TEC-PH-10002583,iOttie HLCRIO102 Car Mount,West,15.992,Consumer,Standard Class,California,Phones,2015
9461,CA-2015-101833,17-11-2015,22-11-2015,Office Supplies,New York City,United States,FG-14260,Frank Gastineau,Slow,5,November,10024,OFF-PA-10003591,Southworth 100% Cotton The Best Paper,East,34.44,Home Office,Second Class,New York,Paper,2015
9462,CA-2015-100867,19-10-2015,24-10-2015,Technology,Lakewood,United States,EH-14125,Eugene Hildebrand,Slow,5,October,90712,TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,West,321.552,Home Office,Standard Class,California,Phones,2015
9463,US-2018-109610,25-11-2018,30-11-2018,Furniture,Louisville,United States,BS-11590,Brendan Sweed,Slow,5,November,40214,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,South,701.96,Corporate,Second Class,Kentucky,Chairs,2018
9464,CA-2015-156545,27-02-2015,03-03-2015,Office Supplies,Columbus,United States,JS-16030,Joy Smith,Slow,4,February,43229,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,East,19.456,Consumer,First Class,Ohio,Art,2015
9465,CA-2015-109127,21-12-2015,25-12-2015,Office Supplies,Newark,United States,JC-15775,John Castell,Slow,4,December,19711,OFF-LA-10004409,Avery 492,East,17.28,Consumer,Standard Class,Delaware,Labels,2015
9466,CA-2017-126858,19-11-2017,23-11-2017,Furniture,Seattle,United States,JM-15265,Janet Molinari,Slow,4,November,98115,FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,West,31.96,Corporate,Standard Class,Washington,Furnishings,2017
9467,CA-2018-102925,05-11-2018,10-11-2018,Office Supplies,New York City,United States,CD-12280,Christina DeMoss,Slow,5,November,10024,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,East,164.688,Consumer,Second Class,New York,Binders,2018
9468,CA-2018-102925,05-11-2018,10-11-2018,Furniture,New York City,United States,CD-12280,Christina DeMoss,Slow,5,November,10024,FUR-TA-10003469,Balt Split Level Computer Training Table,East,166.5,Consumer,Second Class,New York,Tables,2018
9469,CA-2018-102925,05-11-2018,10-11-2018,Office Supplies,New York City,United States,CD-12280,Christina DeMoss,Slow,5,November,10024,OFF-PA-10001870,Xerox 202,East,12.96,Consumer,Second Class,New York,Paper,2018
9470,CA-2018-102925,05-11-2018,10-11-2018,Office Supplies,New York City,United States,CD-12280,Christina DeMoss,Slow,5,November,10024,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",East,110.96,Consumer,Second Class,New York,Paper,2018
9471,CA-2018-102925,05-11-2018,10-11-2018,Technology,New York City,United States,CD-12280,Christina DeMoss,Slow,5,November,10024,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,East,99.98,Consumer,Second Class,New York,Phones,2018
9472,CA-2018-102925,05-11-2018,10-11-2018,Office Supplies,New York City,United States,CD-12280,Christina DeMoss,Slow,5,November,10024,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,East,11.424,Consumer,Second Class,New York,Binders,2018
9473,CA-2018-102925,05-11-2018,10-11-2018,Furniture,New York City,United States,CD-12280,Christina DeMoss,Slow,5,November,10024,FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,East,128.124,Consumer,Second Class,New York,Chairs,2018
9474,CA-2018-102925,05-11-2018,10-11-2018,Furniture,New York City,United States,CD-12280,Christina DeMoss,Slow,5,November,10024,FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",East,101.4,Consumer,Second Class,New York,Furnishings,2018
9475,CA-2016-100818,31-05-2016,05-06-2016,Office Supplies,Chicago,United States,JM-15265,Janet Molinari,Slow,5,May,60653,OFF-LA-10000443,Avery 501,Central,5.904,Corporate,Second Class,Illinois,Labels,2016
9476,CA-2016-100818,31-05-2016,05-06-2016,Office Supplies,Chicago,United States,JM-15265,Janet Molinari,Slow,5,May,60653,OFF-PA-10001125,Xerox 1988,Central,173.488,Corporate,Second Class,Illinois,Paper,2016
9477,CA-2016-100818,31-05-2016,05-06-2016,Furniture,Chicago,United States,JM-15265,Janet Molinari,Slow,5,May,60653,FUR-FU-10002703,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Central,51.56,Corporate,Second Class,Illinois,Furnishings,2016
9478,CA-2016-100818,31-05-2016,05-06-2016,Office Supplies,Chicago,United States,JM-15265,Janet Molinari,Slow,5,May,60653,OFF-BI-10004364,Storex Dura Pro Binders,Central,3.564,Corporate,Second Class,Illinois,Binders,2016
9479,CA-2015-126193,07-09-2015,14-09-2015,Office Supplies,Oswego,United States,SS-20410,Shahid Shariari,Slow,7,September,60543,OFF-FA-10000936,Acco Hot Clips Clips to Go,Central,13.16,Consumer,Standard Class,Illinois,Fasteners,2015
9480,CA-2015-126193,07-09-2015,14-09-2015,Office Supplies,Oswego,United States,SS-20410,Shahid Shariari,Slow,7,September,60543,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Central,3.828,Consumer,Standard Class,Illinois,Binders,2015
9481,CA-2015-126193,07-09-2015,14-09-2015,Office Supplies,Oswego,United States,SS-20410,Shahid Shariari,Slow,7,September,60543,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,Central,304.99,Consumer,Standard Class,Illinois,Binders,2015
9482,CA-2018-150504,06-11-2018,12-11-2018,Office Supplies,Dallas,United States,HG-14845,Harry Greene,Slow,6,November,75220,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Central,18.16,Consumer,Standard Class,Texas,Storage,2018
9483,CA-2016-158351,20-06-2016,24-06-2016,Technology,Philadelphia,United States,BC-11125,Becky Castell,Slow,4,June,19134,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,East,319.984,Home Office,Second Class,Pennsylvania,Accessories,2016
9484,CA-2015-122679,22-07-2015,28-07-2015,Office Supplies,Los Angeles,United States,AB-10255,Alejandro Ballentine,Slow,6,July,90008,OFF-AR-10004757,Crayola Colored Pencils,West,19.68,Home Office,Standard Class,California,Art,2015
9485,CA-2017-164770,02-12-2017,04-12-2017,Furniture,Houston,United States,MY-18295,Muhammed Yedwab,Fast,2,December,77036,FUR-BO-10003893,Sauder Camden County Collection Library,Central,781.864,Corporate,Second Class,Texas,Bookcases,2017
9486,CA-2017-164770,02-12-2017,04-12-2017,Office Supplies,Houston,United States,MY-18295,Muhammed Yedwab,Fast,2,December,77036,OFF-PA-10003893,Xerox 1962,Central,30.816,Corporate,Second Class,Texas,Paper,2017
9487,CA-2018-130505,12-10-2018,12-10-2018,Furniture,Wheeling,United States,NF-18385,Natalie Fritzler,Fast,0,October,26003,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",East,673.344,Consumer,Same Day,West Virginia,Tables,2018
9488,US-2018-125213,11-12-2018,13-12-2018,Office Supplies,Paterson,United States,NB-18655,Nona Balk,Fast,2,December,7501,OFF-FA-10001561,Stockwell Push Pins,East,6.54,Corporate,First Class,New Jersey,Fasteners,2018
9489,CA-2016-156566,01-10-2016,04-10-2016,Technology,Portland,United States,EM-13960,Eric Murdock,Fast,3,October,97206,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,West,572.8,Consumer,First Class,Oregon,Phones,2016
9490,US-2017-102232,05-08-2017,11-08-2017,Office Supplies,Huntsville,United States,MF-17665,Maureen Fritzler,Slow,6,August,35810,OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",South,197.05,Corporate,Standard Class,Alabama,Art,2017
9491,CA-2018-111738,03-01-2018,07-01-2018,Office Supplies,San Francisco,United States,CM-12385,Christopher Martinez,Slow,4,January,94110,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,West,2022.272,Consumer,Standard Class,California,Binders,2018
9492,CA-2018-111738,03-01-2018,07-01-2018,Office Supplies,San Francisco,United States,CM-12385,Christopher Martinez,Slow,4,January,94110,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,West,9.12,Consumer,Standard Class,California,Art,2018
9493,CA-2018-163188,07-11-2018,07-11-2018,Office Supplies,Oklahoma City,United States,EC-14050,Erin Creighton,Fast,0,November,73120,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,Central,38.16,Consumer,Same Day,Oklahoma,Binders,2018
9494,CA-2017-105207,03-01-2017,08-01-2017,Furniture,Broken Arrow,United States,BO-11350,Bill Overfelt,Slow,5,January,74012,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Central,1592.85,Corporate,Standard Class,Oklahoma,Tables,2017
9495,CA-2017-105207,03-01-2017,08-01-2017,Office Supplies,Broken Arrow,United States,BO-11350,Bill Overfelt,Slow,5,January,74012,OFF-BI-10004364,Storex Dura Pro Binders,Central,11.88,Corporate,Standard Class,Oklahoma,Binders,2017
9496,US-2017-123610,12-05-2017,16-05-2017,Technology,Mission Viejo,United States,VM-21835,Vivian Mathis,Slow,4,May,92691,TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,West,120,Consumer,Standard Class,California,Accessories,2017
9497,US-2017-123610,12-05-2017,16-05-2017,Office Supplies,Mission Viejo,United States,VM-21835,Vivian Mathis,Slow,4,May,92691,OFF-AP-10002222,Staple holder,West,8.67,Consumer,Standard Class,California,Appliances,2017
9498,CA-2018-118213,05-11-2018,07-11-2018,Office Supplies,Greenwood,United States,AB-10060,Adam Bellavance,Fast,2,November,46142,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Central,4.41,Home Office,First Class,Indiana,Paper,2018
9499,CA-2018-118213,05-11-2018,07-11-2018,Office Supplies,Greenwood,United States,AB-10060,Adam Bellavance,Fast,2,November,46142,OFF-PA-10000565,Easy-staple paper,Central,167.94,Home Office,First Class,Indiana,Paper,2018
9500,CA-2018-118213,05-11-2018,07-11-2018,Office Supplies,Greenwood,United States,AB-10060,Adam Bellavance,Fast,2,November,46142,OFF-PA-10003673,Strathmore Photo Mount Cards,Central,67.8,Home Office,First Class,Indiana,Paper,2018
9501,CA-2017-149237,26-05-2017,30-05-2017,Furniture,Milwaukee,United States,CM-12235,Chris McAfee,Slow,4,May,53209,FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,Central,26.94,Consumer,Standard Class,Wisconsin,Furnishings,2017
9502,US-2016-158589,20-11-2016,24-11-2016,Furniture,San Francisco,United States,KW-16570,Kelly Williams,Slow,4,November,94109,FUR-FU-10001546,Dana Swing-Arm Lamps,West,32.04,Consumer,Standard Class,California,Furnishings,2016
9503,CA-2017-101329,22-04-2017,29-04-2017,Office Supplies,Rome,United States,MM-17920,Michael Moore,Slow,7,April,13440,OFF-AR-10000614,Barrel Sharpener,East,32.13,Consumer,Standard Class,New York,Art,2017
9504,CA-2017-101329,22-04-2017,29-04-2017,Office Supplies,Rome,United States,MM-17920,Michael Moore,Slow,7,April,13440,OFF-AR-10003190,Newell 32,East,2.88,Consumer,Standard Class,New York,Art,2017
9505,CA-2017-113607,14-10-2017,18-10-2017,Technology,New York City,United States,PW-19030,Pauline Webber,Slow,4,October,10009,TEC-PH-10004094,Motorola L703CM,East,1091.93,Corporate,Standard Class,New York,Phones,2017
9506,CA-2017-113607,14-10-2017,18-10-2017,Office Supplies,New York City,United States,PW-19030,Pauline Webber,Slow,4,October,10009,OFF-PA-10001970,Xerox 1908,East,111.96,Corporate,Standard Class,New York,Paper,2017
9507,CA-2015-149104,05-04-2015,07-04-2015,Office Supplies,Dearborn Heights,United States,RD-19900,Ruben Dartt,Fast,2,April,48127,OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,Central,26.7,Consumer,Second Class,Michigan,Art,2015
9508,CA-2015-149104,05-04-2015,07-04-2015,Office Supplies,Dearborn Heights,United States,RD-19900,Ruben Dartt,Fast,2,April,48127,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Central,40.2,Consumer,Second Class,Michigan,Binders,2015
9509,CA-2015-149104,05-04-2015,07-04-2015,Office Supplies,Dearborn Heights,United States,RD-19900,Ruben Dartt,Fast,2,April,48127,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Central,13.89,Consumer,Second Class,Michigan,Art,2015
9510,CA-2015-149104,05-04-2015,07-04-2015,Office Supplies,Dearborn Heights,United States,RD-19900,Ruben Dartt,Fast,2,April,48127,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Central,689.82,Consumer,Second Class,Michigan,Storage,2015
9511,CA-2017-105263,06-08-2017,11-08-2017,Office Supplies,New York City,United States,LM-17065,Liz MacKendrick,Slow,5,August,10024,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",East,38.34,Consumer,Standard Class,New York,Art,2017
9512,CA-2015-130575,14-12-2015,16-12-2015,Office Supplies,Chicago,United States,CS-11845,Cari Sayre,Fast,2,December,60623,OFF-BI-10002353,GBC VeloBind Cover Sets,Central,9.264,Corporate,First Class,Illinois,Binders,2015
9513,CA-2018-142461,30-05-2018,03-06-2018,Furniture,Dallas,United States,KT-16480,Kean Thornton,Slow,4,May,75217,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Central,204.6664,Consumer,Second Class,Texas,Bookcases,2018
9514,CA-2017-125220,14-10-2017,19-10-2017,Technology,Appleton,United States,BE-11410,Bobby Elias,Slow,5,October,54915,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Central,1649.75,Consumer,Standard Class,Wisconsin,Accessories,2017
9515,CA-2015-100293,14-03-2015,18-03-2015,Office Supplies,Jacksonville,United States,NF-18475,Neil Französisch,Slow,4,March,32216,OFF-PA-10000176,Xerox 1887,South,91.056,Home Office,Standard Class,Florida,Paper,2015
9516,CA-2015-154165,17-02-2015,24-02-2015,Office Supplies,Chicago,United States,DL-13315,Delfina Latchford,Slow,7,February,60653,OFF-AR-10003631,Staples in misc. colors,Central,54.208,Consumer,Standard Class,Illinois,Art,2015
9517,CA-2016-123939,24-08-2016,26-08-2016,Technology,Bowling Green,United States,MS-17710,Maurice Satty,Fast,2,August,43402,TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",East,26.982,Consumer,Second Class,Ohio,Phones,2016
9518,CA-2016-123939,24-08-2016,26-08-2016,Office Supplies,Bowling Green,United States,MS-17710,Maurice Satty,Fast,2,August,43402,OFF-LA-10003190,Avery 474,East,6.912,Consumer,Second Class,Ohio,Labels,2016
9519,CA-2016-123939,24-08-2016,26-08-2016,Office Supplies,Bowling Green,United States,MS-17710,Maurice Satty,Fast,2,August,43402,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,East,435.504,Consumer,Second Class,Ohio,Storage,2016
9520,US-2018-104451,08-05-2018,12-05-2018,Office Supplies,San Francisco,United States,MM-18055,Michelle Moray,Slow,4,May,94110,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,West,81.08,Consumer,Second Class,California,Appliances,2018
9521,CA-2017-101189,04-02-2017,09-02-2017,Office Supplies,Los Angeles,United States,JB-15400,Jennifer Braxton,Slow,5,February,90049,OFF-ST-10004180,Safco Commercial Shelving,West,93.02,Corporate,Standard Class,California,Storage,2017
9522,CA-2015-169446,19-12-2015,25-12-2015,Technology,Chicago,United States,SG-20605,Speros Goranitis,Slow,6,December,60623,TEC-PH-10002817,RCA ViSYS 25425RE1 Corded phone,Central,323.976,Consumer,Standard Class,Illinois,Phones,2015
9523,CA-2015-169446,19-12-2015,25-12-2015,Office Supplies,Chicago,United States,SG-20605,Speros Goranitis,Slow,6,December,60623,OFF-PA-10000295,Xerox 229,Central,15.552,Consumer,Standard Class,Illinois,Paper,2015
9524,CA-2015-169446,19-12-2015,25-12-2015,Office Supplies,Chicago,United States,SG-20605,Speros Goranitis,Slow,6,December,60623,OFF-ST-10000419,"Rogers Jumbo File, Granite",Central,32.592,Consumer,Standard Class,Illinois,Storage,2015
9525,CA-2018-156958,05-12-2018,06-12-2018,Office Supplies,Seattle,United States,PB-18805,Patrick Bzostek,Fast,1,December,98115,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,West,83.92,Home Office,First Class,Washington,Binders,2018
9526,CA-2018-156958,05-12-2018,06-12-2018,Furniture,Seattle,United States,PB-18805,Patrick Bzostek,Fast,1,December,98115,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,West,199.9,Home Office,First Class,Washington,Furnishings,2018
9527,CA-2018-156958,05-12-2018,06-12-2018,Technology,Seattle,United States,PB-18805,Patrick Bzostek,Fast,1,December,98115,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,West,31.176,Home Office,First Class,Washington,Phones,2018
9528,CA-2018-156958,05-12-2018,06-12-2018,Office Supplies,Seattle,United States,PB-18805,Patrick Bzostek,Fast,1,December,98115,OFF-BI-10001543,GBC VeloBinder Manual Binding System,West,172.752,Home Office,First Class,Washington,Binders,2018
9529,CA-2018-156958,05-12-2018,06-12-2018,Office Supplies,Seattle,United States,PB-18805,Patrick Bzostek,Fast,1,December,98115,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,West,9.296,Home Office,First Class,Washington,Binders,2018
9530,CA-2018-101637,24-03-2018,25-03-2018,Office Supplies,Beaumont,United States,AC-10615,Ann Chong,Fast,1,March,77705,OFF-ST-10002352,Iris Project Case,Central,12.768,Corporate,Same Day,Texas,Storage,2018
9531,CA-2018-111759,08-07-2018,12-07-2018,Office Supplies,Seattle,United States,MR-17545,Mathew Reese,Slow,4,July,98103,OFF-PA-10003127,Easy-staple paper,West,52.76,Home Office,Standard Class,Washington,Paper,2018
9532,CA-2018-102729,26-10-2018,31-10-2018,Office Supplies,Dallas,United States,BF-11215,Benjamin Farhat,Slow,5,October,75217,OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Central,55.616,Home Office,Standard Class,Texas,Storage,2018
9533,CA-2017-116596,27-10-2017,31-10-2017,Furniture,New York City,United States,BW-11200,Ben Wallace,Slow,4,October,10011,FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",East,427.644,Consumer,Standard Class,New York,Chairs,2017
9534,CA-2017-116596,27-10-2017,31-10-2017,Office Supplies,New York City,United States,BW-11200,Ben Wallace,Slow,4,October,10011,OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",East,40.67,Consumer,Standard Class,New York,Fasteners,2017
9535,CA-2017-116596,27-10-2017,31-10-2017,Office Supplies,New York City,United States,BW-11200,Ben Wallace,Slow,4,October,10011,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,East,33.48,Consumer,Standard Class,New York,Storage,2017
9536,CA-2017-116596,27-10-2017,31-10-2017,Office Supplies,New York City,United States,BW-11200,Ben Wallace,Slow,4,October,10011,OFF-BI-10002949,Prestige Round Ring Binders,East,9.728,Consumer,Standard Class,New York,Binders,2017
9537,CA-2018-124191,12-06-2018,14-06-2018,Furniture,Chicago,United States,TS-21610,Troy Staebel,Fast,2,June,60610,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Central,8.856,Consumer,Second Class,Illinois,Furnishings,2018
9538,CA-2017-148747,25-09-2017,27-09-2017,Furniture,San Francisco,United States,AS-10045,Aaron Smayling,Fast,2,September,94110,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",West,477.666,Corporate,First Class,California,Bookcases,2017
9539,US-2018-169488,07-09-2018,09-09-2018,Office Supplies,Providence,United States,AA-10375,Allen Armold,Fast,2,September,2908,OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,East,16.9,Consumer,First Class,Rhode Island,Paper,2018
9540,US-2018-169488,07-09-2018,09-09-2018,Office Supplies,Providence,United States,AA-10375,Allen Armold,Fast,2,September,2908,OFF-PA-10000157,Xerox 191,East,39.96,Consumer,First Class,Rhode Island,Paper,2018
9541,CA-2016-135727,11-05-2016,16-05-2016,Furniture,Phoenix,United States,PS-18970,Paul Stevenson,Slow,5,May,85023,FUR-CH-10004540,Global Chrome Stack Chair,West,191.968,Home Office,Second Class,Arizona,Chairs,2016
9542,CA-2016-135251,06-08-2016,10-08-2016,Office Supplies,Houston,United States,RP-19270,Rachel Payne,Slow,4,August,77095,OFF-LA-10004544,Avery 505,Central,35.52,Corporate,Standard Class,Texas,Labels,2016
9543,CA-2016-135251,06-08-2016,10-08-2016,Office Supplies,Houston,United States,RP-19270,Rachel Payne,Slow,4,August,77095,OFF-BI-10001097,Avery Hole Reinforcements,Central,6.23,Corporate,Standard Class,Texas,Binders,2016
9544,CA-2016-135251,06-08-2016,10-08-2016,Office Supplies,Houston,United States,RP-19270,Rachel Payne,Slow,4,August,77095,OFF-PA-10003302,Xerox 1906,Central,56.704,Corporate,Standard Class,Texas,Paper,2016
9545,CA-2016-135251,06-08-2016,10-08-2016,Furniture,Houston,United States,RP-19270,Rachel Payne,Slow,4,August,77095,FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Central,369.1992,Corporate,Standard Class,Texas,Bookcases,2016
9546,CA-2015-166590,29-10-2015,02-11-2015,Technology,Columbus,United States,NC-18625,Noah Childs,Slow,4,October,47201,TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,Central,1.98,Corporate,Standard Class,Indiana,Accessories,2015
